Headline,Body ID,Stance
Seth Rogen to Play Apple’s Steve Wozniak,1707,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],1707,unrelated
Seth Rogen Is Woz,1707,unrelated
Former British Rapper Reportedly Under Investigation for James Foley Beheading,1707,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1707,unrelated
Apple Watch won’t be the digital doctor it could have been,1707,unrelated
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1707,unrelated
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1707,unrelated
Apple was forced to nix key health features from its smartwatch -- report,1707,unrelated
A bunch of cool health features were cut from the Apple Watch at the last minute,1707,unrelated
British man pays $460 to save constipated goldfish's life,1707,agree
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),1707,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,1707,unrelated
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,1707,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1707,agree
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1707,unrelated
Apple scrapped advanced Apple Watch health monitoring features due to reliability issues,1707,unrelated
Original Apple Watch Health Features Were Dropped Due to Consistency Issues,1707,unrelated
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,1707,unrelated
Devoted pet owner spends £300 to save his GOLDFISH after it became constipated,1707,agree
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1707,unrelated
Elderly Woman Arrested for Kidnapping Neighbor’s Cats & Making Fur Coats,1708,unrelated
Islamic State reports youngest jihadist 'martyred' in battle,1708,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1708,unrelated
"McDonald’s Removing Big Mac, Apple Pies And Eliminating Large Size Options",1708,unrelated
Watch: ISIS Claims to Have Captured U.S. Airdropped Weapons,1708,unrelated
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1708,discuss
Pumpkin Spice condoms? Don't fall for this hoax.,1708,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1708,unrelated
Amazon to Open First Brick-and-Mortar Site,1708,unrelated
Man discovers spider living under his skin during Bali vacation,1708,unrelated
"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",1708,discuss
Tropical spider burrows under man's skin through scar,1708,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,1708,unrelated
Bali spider burrows under Aussie’s chest,1708,unrelated
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1708,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1708,unrelated
Is Durex Planning To Release A Pumpkin Spice Condom?,1708,discuss
An accidental delivery of arms to the Islamic State and the problem with airdrops,1708,unrelated
This Is a Truly Horrifying Story About a Spider,1708,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1708,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1708,discuss
'Sex attacker' has penis cut off with a cleaver in India,1708,unrelated
Turkish president says American weapons drop for Kurdish fighters was 'wrong' after supplies end up in the hands of ISIS,1708,unrelated
"ISIS: We have our hands on weapons, ammo air-dropped by U.S.",1708,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",1708,unrelated
Cold Turkey,1708,unrelated
ISIS fighters seize weapons airdrop meant for Kurds,1708,unrelated
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1708,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1708,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1708,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1708,unrelated
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,1708,unrelated
US probing claims ISIS fighters seized airdropped weapons meant for Kurds,1708,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1708,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1708,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1708,unrelated
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,1708,unrelated
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1708,unrelated
IS Fighters Seize Weapons Cache Meant for Kurds,1708,unrelated
'Spiderman' squished: Experts debunk claims,1708,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,1708,unrelated
REPORT: Apple Isn't Happy With The Battery Life Of Its New Smartwatch,1708,unrelated
U.S. arms airdrop fell into ISIS hands: Pentagon,1708,unrelated
"Tropical spider burrows under man's skin, lives there for three days",1708,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1708,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",1708,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1708,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1708,unrelated
"Why the Gold Apple Watch Edition Must Cost $10,000",1708,unrelated
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',1708,unrelated
ISIS Claims To Have Captured US Airdrop Weapons,1708,unrelated
Pentagon: 1 weapons bundle seized by militants,1708,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1708,discuss
Spider burrowed through tourist's stomach and up into his chest,1708,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,1708,unrelated
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,1708,discuss
"Gene Munster Predicts $499 Steel Apple Watch, $4,999 for 18k Gold Edition",1708,unrelated
"U.S. accidentally delivered weapons to the Islamic State by airdrop, militants say",1708,unrelated
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1708,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",1708,unrelated
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,1708,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1708,unrelated
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',1708,unrelated
New ISIS Video Shows Militants Seizing Weapons Airdropped By US Near Kobani,1708,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1708,unrelated
Tropical spider burrowed under Bali tourist's skin,1708,unrelated
More American Weapons for ISIS,1708,unrelated
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1708,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,1708,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1708,discuss
Bali Awry,1708,unrelated
Pentagon: ISIS Got U.S. Weapons Package,1708,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1708,unrelated
Isis claims it has US airdrop of weapons,1708,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1708,unrelated
"Pumpkin Spice Condoms, And 6 Other Flavors That Aren’t Happening",1708,discuss
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1708,unrelated
Watch marine take sniper shot to the head and live,1708,unrelated
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,1718,unrelated
Report: NYPD to stop arresting people for minor marijuana offenses,1718,unrelated
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,1718,unrelated
Kurds fear Isis use of chemical weapon in Kobani,1718,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,1718,discuss
Tiger Woods' agent shoots down report of failed drug test,1718,agree
Marijuana May Soon Spark Just a Ticket in New York,1718,unrelated
"Tour, agent: Tiger Woods not banned",1718,agree
"NYPD to issue tickets instead of arrest for weed possession, report says",1718,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,1718,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,1718,unrelated
CPWD official sacked for absence from duty for 25 years,1718,unrelated
According to some Russians this dark figure stumbling through the snowy woods is a Yeti - and they even have a footprint. Hmmmmm,1718,unrelated
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,1718,unrelated
Is this proof of bigfoot? New 'yeti' video shows giant hairy beast walking through forest,1718,unrelated
Confusion Surrounds Capture Of “ISIS Leader’s Wife”,1718,unrelated
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,1718,unrelated
Dog abandoned at railway station with suitcase set for happy ending as offers pour in,1718,unrelated
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,1718,unrelated
"In New York City, Marijuana May Mean Ticket, Not Arrest",1718,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1718,agree
"Source: Pot in NYC may soon net just a ticket, not arrest",1718,unrelated
Russians Bag Better Bigfoot Footage,1718,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,1718,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",1718,discuss
Tiger Woods serving secret PED suspension?,1718,discuss
New policy could reduce marijuana possession arrests,1718,unrelated
NYC relaxes response to marijuana possession,1718,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,1718,agree
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,1718,agree
NYPD to stop arrests for small amounts of marijuana,1718,unrelated
"NYPD to stop arresting for low-level marijuana charges, will issue tickets instead: source",1718,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,1718,unrelated
Marijuana Law New York: How No-Arrest Policy Could Make Things Worse For Minor Offenders ,1718,unrelated
Bigfoot Strolls Through A Russian Forest -- At Least That's The Claim [VIDEO],1718,unrelated
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1718,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",1718,unrelated
Doubts cast over Nicaragua meteorite claim,1722,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1722,discuss
Meteorite 'caused mysterious boom in Nicaragua',1722,discuss
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1722,discuss
Nasa questions whether crater in Nicaragua caused by meteorite,1722,discuss
Did a Meteorite Impact in Nicaragua over the Weekend?,1722,discuss
Large space object slams Nicaragua’s capital as asteroid passes Earth,1722,discuss
Questions raised over Nicaragua 'meteorite',1722,discuss
NASA Raises Doubts About Reports of Nicaraguan Meteorite,1722,discuss
Meteorite strike in Nicaragua puzzles experts,1722,discuss
"Managua explosion not a meteorite, NASA suggests",1722,discuss
Nicaragua asks U.S. for help investigating meteorite crater,1722,discuss
Meteor Leaves 40-Foot Crater Near Managua's Airport,1722,discuss
"SMALL METEORITE STRIKES NICARAGUA, GOVERNMENT SAYS",1722,discuss
Small Meteorite Hits Managua,1722,discuss
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,1722,discuss
"Rare meteorite impact causes blast in Nicaragua's capital, Managua",1722,discuss
Small Meteorite Strikes in Nicaragua's Capital City of Managua,1722,discuss
Meteorite leaves crater in Nicaraguan capital Managua,1722,discuss
"Explosion reported near the Nicaraguan capital attributed to meteorite impact, but experts, including NASA, cast doubt on claims",1722,discuss
"Small meteorite strikes Nicaragua, government says",1722,discuss
"Meteorite makes big crater in Nicaragua, government says",1722,discuss
"Woman catches husband cheating with her twin, humiliates them",1725,agree
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",1725,unrelated
"Rumor: Apple shooting for 19 hours of Apple Watch battery life under normal conditions, 2.5 hours 'heavy' use",1725,unrelated
Scorned wife leaves love-rat husband and twin sister NAKED in car park,1725,agree
The Apple Watch's battery life will reportedly be just like any other smartwatch,1725,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1725,agree
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1726,unrelated
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,1726,unrelated
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,1726,unrelated
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",1726,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,1726,unrelated
That powerful Lego letter to parents from the 1970s? It's real,1726,unrelated
Developer quits using the app he was hired to make—or did he?,1726,discuss
WHO ‘probing’ whether ISIS fighters got Ebola,1726,unrelated
Letter From Lego To Parents In The '70s Makes An Important Point About Gender,1726,unrelated
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,1726,unrelated
